Cluster ID,Concept ID,Term
msk_cod,212384002,Compartment syndrome of thigh
msk_cod,448931007,Squamous cell carcinoma of shoulder (disorder)
msk_cod,212471007,Injury of muscle(s) and tendon(s) of anterior muscle group at lower leg level
msk_cod,726618007,Autosomal recessive limb girdle muscular dystrophy type 2M (disorder)
msk_cod,208045004,"Open spinal fracture with posterior thoracic cord lesion, T1-6"
msk_cod,268117002,Foreign body left in hand
msk_cod,723645001,Epiphysiolysis of proximal humerus (disorder)
msk_cod,263078002,Fracture dislocation of elbow joint
msk_cod,10965401000119108,Open wound of right hip due to human bite (disorder)
msk_cod,41586005,Structure of intervertebral foramen of lumbar vertebra
msk_cod,210772007,Multiple open wounds of hip and/or thigh (disorder)
msk_cod,10959441000119104,Laceration of right wrist (disorder)
msk_cod,298160000,Inflamed joint
msk_cod,44395000,Spastic tetraplegia with rigidity syndrome
msk_cod,303961000119104,Chronic tophaceous gout of knee due to renal impairment (disorder)
msk_cod,15803009,Bladder pain
msk_cod,442265005,Strain of muscle and/or tendon of forearm
msk_cod,444878001,Sinus tarsi syndrome (disorder)
msk_cod,1231803004,Hair follicle of right knee
msk_cod,87450004,Injury of radial nerve
msk_cod,707196007,Longitudinal melanonychia
msk_cod,188323009,"Malignant neoplasm of peripheral nerves of upper limb, including shoulder"
msk_cod,240212007,Tear of the annulus fibrosus of intervertebral disc
msk_cod,11857741000119103,Traumatic rupture of right peroneal tendon
msk_cod,305677003,Entire superior articular process of lumbar vertebra
msk_cod,283610006,Needle stick injury of shoulder
msk_cod,702346005,Proximal 11p deletion syndrome
msk_cod,890541008,Lower limb of fetus palpable vaginally (finding)
msk_cod,697991001,Paralysis of uvula
msk_cod,202275008,Flexion contracture - wrist
msk_cod,210762009,"Traumatic amputation, through hip"
msk_cod,208067003,Open spinal fracture with cauda equina lesion
msk_cod,209023006,"Closed traumatic subluxation, subtalar joint"
msk_cod,10677991000119107,Localized swelling of bilateral forearms (finding)
msk_cod,13753008,Facial hemispasm
msk_cod,17450006,Myoclonus
msk_cod,385427008,Osteochondroma of elbow (disorder)
msk_cod,1254889006,Acquired deformity of nail due to habit tic (disorder)
msk_cod,280838004,Entire T1 vertebral body
msk_cod,271700006,Chorea
msk_cod,60623007,Anserine bursa
msk_cod,10665871000119100,Atherosclerotic ischemic ulcer of left ankle
msk_cod,298847009,No active range of shoulder circumduction
msk_cod,299161000119109,Hemarthrosis of right knee (disorder)
msk_cod,109419009,Mandibuloacral dysplasia
msk_cod,788906001,Nail disorder due to dermatosis
msk_cod,298097007,Foreign body of skin of knee
msk_cod,416546007,Anterior translated sacrum (finding)
msk_cod,367867007,Entire annulus fibrosus of intervertebral disc of ninth thoracic vertebra (body structure)
msk_cod,704177001,Closed fracture of second metacarpal (disorder)
msk_cod,735200002,Absence of lower limb due to diabetes mellitus (disorder)
msk_cod,203587009,Acquired supinated forefoot
msk_cod,16898401000119104,Closed mallet fracture of distal phalanx of middle finger of right hand (disorder)
msk_cod,298543004,Increased active range of thoracic spine left lateral flexion
msk_cod,95092002,Neoplasm of uncertain behavior of soft tissues of buttock
msk_cod,721083007,Lymphedema hypoparathyroidism syndrome (disorder)
msk_cod,771495000,Open fractures involving multiple regions of left upper limb (disorder)
msk_cod,281466008,Disorder of fracture healing
msk_cod,209342002,Closed fracture subluxation of knee joint
msk_cod,430935001,Chronic ulcer of toe (disorder)
msk_cod,11853931000119101,Crush injury of left foot (disorder)
msk_cod,208880001,"Closed traumatic subluxation, proximal interphalangeal joint"
msk_cod,1110661000000101,Fetal skeletal dysplasia
msk_cod,1255994003,Traumatic rupture of tendon of hand (disorder)
msk_cod,239954007,Soft tissue lesion of shoulder region
msk_cod,208829002,Open dislocation of carpometacarpal joint of wrist
msk_cod,298408002,Decreased active range of cervical spine flexion
msk_cod,449267001,Sarcoma of mandible (disorder)
msk_cod,299526006,Observation of subtalar joint
msk_cod,72585000,Parkinsonian syndrome associated with idiopathic orthostatic hypotension
msk_cod,71790003,Open fracture of fourth metatarsal bone
msk_cod,10684511000119105,Nodule of subcutaneous tissue of right hand (finding)
msk_cod,202932007,Calcium deposit in bursa
msk_cod,202993000,Pyogenic infection of tendon sheath
msk_cod,67104004,Ambulatory automatism
msk_cod,283648001,Sewing needle in finger
msk_cod,298729007,Sternum tender
msk_cod,783156008,Hecht Scott syndrome
msk_cod,717228004,Hereditary palmoplantar keratoderma Gamborg Nielsen type (disorder)
msk_cod,21522001,Abdominal pain
msk_cod,763535005,Hyperphalangy
msk_cod,1521000119100,Diabetic foot ulcer associated with type II diabetes mellitus (disorder)
msk_cod,29271008,Congenital campylodactyly
msk_cod,1251505006,Traumatic rupture of tendon of adductor muscle of hip (disorder)
msk_cod,229814002,Interdigital corn
msk_cod,81152009,Partial thickness burn of scapular region
msk_cod,299060006,Swollen finger
msk_cod,424833008,Incontinence due to detrusor instability (finding)
msk_cod,283087002,Scratch of thumb
msk_cod,11774491000119109,Blister of left thumb with infection
msk_cod,188061001,Malignant melanoma of upper arm
msk_cod,112871000000108,Mid-facial hypoplasia
msk_cod,240076008,Benign scapuloperoneal muscular dystrophy
msk_cod,44087005,Transverse groove in nails
msk_cod,230673001,Congenital end-plate acetylcholine receptor deficiency
msk_cod,202747007,Calcification of cervical disc
msk_cod,1179283004,"Metopic ridging, ptosis, facial dysmorphism syndrome"
msk_cod,840991000000102,Rupture of rectus femoris muscle (disorder)
msk_cod,95139007,Neoplasm of uncertain behavior of tibia
msk_cod,203506002,Residual foreign body in bone
msk_cod,766935007,Primary bone lymphoma
msk_cod,16050711000119102,Arthropathy of bilateral shoulders following immunisation
msk_cod,724064004,Posterior fusion of lumbosacral vertebrae and blepharoptosis syndrome (disorder)
msk_cod,202868003,Pes anserinus tendinitis and bursitis
msk_cod,361749002,Entire intervertebral disc of fifth cervical vertebra
msk_cod,764925004,Normal lower limb movement and sensation and circulation (finding)
msk_cod,211215005,"Insect bite, nonvenomous, of shoulder"
msk_cod,22209005,Paravertebral muscle spasm
msk_cod,10678591000119104,Localized swelling of bilateral lower limbs (finding)
msk_cod,289461000,Observation of measures of female pelvis
msk_cod,249916005,Stiff wrist
msk_cod,11783601000119106,Blister of left hand with infection (disorder)
msk_cod,205399000,Congenital ball and socket ankle
msk_cod,1073501000119102,Infective arthritis of left knee (disorder)
msk_cod,65595002,Multiple fractures of upper limb with ribs
msk_cod,205506004,Craniodiaphyseal dysplasia
msk_cod,1089061000119103,Disorder of left mastoid (disorder)
msk_cod,95421005,Intercostal myalgia
msk_cod,1220595008,"CAGSSS - cataract, growth hormone deficiency, sensory neuropathy, sensorineural hearing loss, skeletal dysplasia syndrome"
msk_cod,298179002,Observation of joint movement
msk_cod,1073461000119102,Infective arthritis of left hand
msk_cod,92882001,Congenital abnormal fusion of ulna
msk_cod,16012271000119106,Thrombophlebitis of left tibial vein (disorder)
msk_cod,35524003,Arthropathy associated with another disorder
msk_cod,15708201000119101,Acute deep vein thrombosis of right upper limb following procedure
msk_cod,254473008,Neoplasm of bony and cartilaginous nasal skeleton (disorder)
msk_cod,210888004,"Closed injury, posterior tibial artery"
msk_cod,202576008,Synovial osteochondromatosis of sternoclavicular joint
msk_cod,1259823008,Primary chordoma of cervical spine (disorder)
msk_cod,879861008,Absence of pulse in left foot (finding)
msk_cod,15745121000119100,Instability of bilateral patellofemoral joints
msk_cod,385482004,Osteogenesis imperfecta type I (disorder)
msk_cod,299878000,Ankle reflex reduced
msk_cod,35811000175104,Pressure injury of ankle stage 4
msk_cod,352201000119105,Malignant melanoma of skin of left upper limb
msk_cod,733216002,Traumatic dislocation of joint of thoracic wall (disorder)
msk_cod,247364000,Psychogenic rheumatism
msk_cod,410733006,Structure of joint between bodies of C2 and C3 (body structure)
msk_cod,304311008,Normal range of thumb movement
msk_cod,410801005,"Juvenile idiopathic arthritis, enthesitis related arthritis (disorder)"
msk_cod,395183000,Subperiosteal haematoma (disorder)
msk_cod,283544009,Puncture wound of heel
msk_cod,181860006,C2/C3 zygapophysial joint
msk_cod,212228000,"Closed injury, brachial plexus, upper roots"
msk_cod,403063004,Onychomycosis due to Trichophyton tonsurans var. tonsurans (disorder)
msk_cod,44587000,T4 dorsal arch
msk_cod,239764008,Flail joint following removal of prosthesis
msk_cod,414927004,Ocular myasthenia with strabismus (disorder)
msk_cod,11823841000119102,Nonvenomous insect bite of left shoulder
msk_cod,783097004,Stickler syndrome non-ocular type
msk_cod,1204335006,Infection of cranial bone flap
msk_cod,283040009,Superficial injury of knee
msk_cod,11826631000119102,Strain of tendon of left hand
msk_cod,240137005,Contusion of articular cartilage
msk_cod,1172603005,Infantile-onset generalised dyskinesia with orofacial involvement
msk_cod,781072005,Structure of tendon of left knee (body structure)
msk_cod,715487005,Autosomal recessive distal osteolysis syndrome (disorder)
msk_cod,201576005,Reactive arthropathy of lesser metatarsophalangeal joint
msk_cod,110083005,Avulsion of maxilla
msk_cod,230316009,Drug-induced acute dystonia
msk_cod,703280000,Haemosiderosis of lower limb due to venous insufficiency
msk_cod,88182006,Spinous process of sixth cervical vertebra
msk_cod,763314009,Congenital muscular dystrophy with hyperlaxity (disorder)
msk_cod,208815003,Closed traumatic dislocation of radiocarpal joint of wrist
msk_cod,68650003,Fracture of five ribs
msk_cod,1077841000119106,Aseptic necrosis of left medial femoral condyle (disorder)
msk_cod,84462006,Spinous process of seventh thoracic vertebra
msk_cod,203163004,Acute osteomyelitis-scapula
msk_cod,1231256006,Intermittent horizontal conjugate gaze deviation (disorder)
msk_cod,209806001,Sternoclavicular sprain
msk_cod,208399001,Closed fracture finger metacarpal neck
msk_cod,25114006,Phlebitis of deep veins of lower extremity
msk_cod,43270005,Osteitis of forearm
msk_cod,715863001,Autoimmune necrotizing myopathy (disorder)
msk_cod,190643008,Puerperal osteomalacia
msk_cod,11779881000119107,Nonvenomous insect bite of left forearm
msk_cod,1148633000,Entire bone of vertebra of thoracolumbar junction
msk_cod,195423007,Phlebitis of the external iliac vein
msk_cod,403060001,Onychomycosis due to Trichophyton mentagrophytes var. interdigitale (disorder)
msk_cod,240177002,Juvenile osteochondritis of the hand
msk_cod,78561001,Blister of foot with infection
msk_cod,13093003,Bilateral traumatic amputation of legs at any level with complication
msk_cod,11311681000119101,Vertebra fracture due to tumour
msk_cod,10957441000119109,Puncture wound of thumb of left hand
msk_cod,15725201000119103,Effusion of joint of bilateral shoulder regions (disorder)
msk_cod,11784401000119106,Infected abrasion of left little finger
msk_cod,86414002,Joint contracture of hand
msk_cod,94612008,Secondary malignant neoplasm of superficial inguinal lymph nodes
msk_cod,210649003,"Traumatic amputation, through shoulder"
msk_cod,1010215007,Congenital subluxation of left hip joint
msk_cod,249856008,Loss of trunk control
msk_cod,448558006,Malignant neoplasm of maxillofacial bone (disorder)
msk_cod,715788001,Myotonia fluctuans (disorder)
msk_cod,269208002,"Splinter of foot and toe, without major wound, infected"
msk_cod,15715801000119105,Enostosis of right humerus (disorder)
msk_cod,425871007,Congenital spondylolisthesis of cervical vertebra (disorder)
msk_cod,8520001000004106,Subcutaneous abscess of knee (disorder)
msk_cod,205067002,Congenital dislocation of patella
msk_cod,307600004,Nucleus pulposus of intervertebral disc of fifth lumbar vertebra
msk_cod,209173006,Closed spinal subluxation with complete thoracic cord lesion
msk_cod,816179007,Oedema of left lower leg
msk_cod,10830701000119107,Open fracture of proximal phalanx of ring finger of right hand (disorder)
msk_cod,202214002,Recurrent dislocation of shoulder - inferior
msk_cod,203934001,Cervical spina bifida with hydrocephalus
msk_cod,209702005,Open division ankle ligament
msk_cod,399905001,Traumatic blister of upper limb (disorder)
msk_cod,11777881000119103,Traumatic rupture of tendon of left deltoid (disorder)
msk_cod,316711000119106,Osteophyte of vertebra (disorder)
msk_cod,761932009,Structure of condyle of right femur
msk_cod,50458000,Leuconychia striata
msk_cod,15666481000119100,Accessory left tarsal navicular bone (disorder)
msk_cod,298463008,Increased active range of cervical spine left rotation
msk_cod,128519009,Neoplasm of hip region
msk_cod,204537008,Anomaly of laryngeal and/or tracheal cartilage (disorder)
msk_cod,21794005,Radial styloid tenosynovitis
msk_cod,762079009,Structure of synovium of right knee joint (body structure)
msk_cod,363159003,Infection of axilla
msk_cod,773969003,Bursitis of left hip (disorder)
msk_cod,164809001,Entire inferior articular process of sixth cervical vertebra
msk_cod,1156794004,Kinematic imbalance due to suboccipital strain
msk_cod,366680003,Finding of passive range of finger extension
msk_cod,187975008,Malignant neoplasm of third metatarsal bone
msk_cod,724545004,Tic due to and following infection (disorder)
msk_cod,307712005,Open Barton fracture
msk_cod,10956401000119109,Open wound of left middle finger due to bite (disorder)
msk_cod,715341003,Autosomal recessive limb girdle muscular dystrophy type 2A (disorder)
msk_cod,201842007,"Primary arthrosis of first carpometacarpal joints, bilateral"
msk_cod,10682151000119107,Mass of skin of finger of left hand (finding)
msk_cod,230500006,Sleep-related dystonia
msk_cod,299321000,Knee joint observation
msk_cod,93125005,Lack of ossification of tympanic anulus
msk_cod,450808003,Bathrocephaly
msk_cod,1162307001,Secondary osteolysis (disorder)
msk_cod,93115000,Lack of ossification of pubis
msk_cod,415692008,Swelling of first metatarsophalangeal joint of hallux (disorder)
msk_cod,10682631000119108,Mass of skin of right foot
msk_cod,705122003,Open acetabulum combined anterior posterior column fracture
msk_cod,249981005,Weight-bearing
msk_cod,1204184009,Acute occlusion of crural artery due to thrombosis (disorder)
msk_cod,316681000119105,Osteophyte of right knee
msk_cod,299531008,Increased range of passive inversion of subtalar joint
